video_file,brand,frame_path,frame_index,timestamp_s,is_shot_cut,pixel_diff,width,height,brightness,contrast,saturation,sharpness,warm_cool_bias,colourfulness,edge_density,visual_balance,figure_ground_sep,ocr_text,ocr_char_len,nf_neg,nf_neu,nf_pos,nf_compound,nf_label,blip_caption,obj_bus,obj_person,obj_truck,obj_car,obj_all,hl_bus_exterior,hl_bus_exterior_flag,hl_bus_interior,hl_bus_interior_flag,hl_charging_infra,hl_charging_infra_flag,hl_fleet_scale,hl_fleet_scale_flag,hl_govt_ceremony,hl_govt_ceremony_flag,hl_tech_showcase,hl_tech_showcase_flag,hl_passenger_comfort,hl_passenger_comfort_flag,hl_operational_proof,hl_operational_proof_flag,hl_brand_marketing,hl_brand_marketing_flag,theme_technology,theme_technology_flag,theme_comfort,theme_comfort_flag,theme_sustainability,theme_sustainability_flag,theme_reliability,theme_reliability_flag,theme_safety,theme_safety_flag,pxy_trust,pxy_modernity,pxy_comfort,pxy_sustainability,pxy_operational_scale,pxy_visual_production,hl_setting,hl_setting_conf,meta_video_file,meta_brand,meta_fps,meta_total_frames,meta_width,meta_height,meta_resolution,meta_duration_seconds,meta_duration_minutes,meta_file_size_mb,meta_aspect_ratio
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_002448.jpg,102,102.0,False,29.682,640,360,114.82,75.39,75.56,806.61,0.036,49.66,0.0818,0.902,0.51,s eT,4,0.0,1.0,0.0,0.0,neutral,a man standing in front of a bus,1,1,0,0,"{""bus"": 1, ""person"": 1}",0.725,True,0.941,True,0.231,False,0.923,True,0.53,True,0.253,False,0.495,False,0.996,True,0.999,True,0.972,True,0.973,True,0.994,True,0.957,True,0.943,True,83.1,99.5,27.9,100.0,73.2,82.5,studio_launch,0.805,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_002472.jpg,103,103.0,False,36.401,640,360,113.06,76.23,74.79,782.75,0.036,48.63,0.0794,0.908,0.51,,0,,,,,no_text,a man standing in front of a bus,1,1,0,0,"{""bus"": 1, ""person"": 1}",0.981,True,0.978,True,0.512,True,0.994,True,0.461,False,0.413,False,0.786,True,0.998,True,0.999,True,0.991,True,0.993,True,0.999,True,0.993,True,0.973,True,90.8,99.8,25.5,100.0,71.1,82.2,studio_launch,0.591,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_002496.jpg,104,104.0,False,46.479,640,360,111.85,76.03,78.24,696.53,0.043,50.33,0.0804,0.881,0.518,,0,,,,,no_text,a man standing in front of a bus,1,1,0,0,"{""bus"": 1, ""person"": 1}",0.903,True,0.923,True,0.462,False,0.938,True,0.209,False,0.223,False,0.493,False,0.994,True,0.999,True,0.972,True,0.99,True,0.995,True,0.99,True,0.954,True,86.6,99.1,34.7,100.0,59.2,80.1,studio_launch,0.803,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_002520.jpg,105,105.0,False,43.776,640,360,109.7,76.56,78.01,716.04,0.04,50.66,0.0758,0.924,0.499,,0,,,,,no_text,a man standing in front of a bus,1,1,0,0,"{""bus"": 1, ""person"": 1}",0.839,True,0.933,True,0.242,False,0.752,True,0.223,False,0.172,False,0.384,False,0.992,True,0.998,True,0.975,True,0.993,True,0.994,True,0.979,True,0.948,True,90.5,97.7,61.9,99.8,82.4,75.5,studio_launch,0.871,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_002544.jpg,106,106.0,False,41.768,640,360,102.84,75.39,80.62,953.88,0.033,45.62,0.0888,0.897,0.499,"bt T 4

360k",12,0.0,1.0,0.0,0.0,neutral,a man standing in front of a bus,1,1,0,0,"{""bus"": 1, ""person"": 1}",0.855,True,0.881,True,0.865,True,0.352,False,0.146,False,0.084,False,0.313,False,0.773,True,0.99,True,0.951,True,0.978,True,0.989,True,0.978,True,0.845,True,78.2,99.2,58.4,99.7,63.0,64.2,studio_launch,0.886,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_002568.jpg,107,107.0,False,50.896,640,360,104.12,74.2,83.74,1114.2,0.049,48.77,0.1007,0.856,0.486,,0,,,,,no_text,a man standing in front of a bus,1,1,0,0,"{""bus"": 1, ""person"": 1}",0.828,True,0.412,False,0.95,True,0.863,True,0.846,True,0.287,False,0.489,False,0.93,True,0.998,True,0.994,True,0.99,True,0.997,True,0.998,True,0.994,True,92.8,96.8,38.7,99.8,73.9,84.6,depot_yard,0.376,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_002592.jpg,108,108.0,False,42.458,640,360,105.03,72.55,86.25,991.26,0.053,49.01,0.1028,0.84,0.523,,0,,,,,no_text,a man standing in front of a bus,1,1,0,0,"{""bus"": 1, ""person"": 1}",0.544,True,0.653,True,0.91,True,0.808,True,0.284,False,0.183,False,0.752,True,0.99,True,0.991,True,0.967,True,0.994,True,0.992,True,0.944,True,0.927,True,83.8,99.1,71.1,99.8,87.2,75.5,studio_launch,0.77,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_002616.jpg,109,109.0,False,35.086,640,360,115.12,74.64,84.83,703.66,0.06,51.99,0.0925,0.829,0.55,"Qu =
fi a a
{ ee '
me Ps SS —
]
Ra Sai

NS 4

Ed

 

|
|",56,0.0,1.0,0.0,0.0,neutral,a man standing in front of a bus,1,1,0,0,"{""person"": 1, ""bus"": 1}",0.92,True,0.921,True,0.799,True,0.938,True,0.394,False,0.524,True,0.785,True,1.0,True,1.0,True,0.986,True,0.995,True,0.998,True,0.988,True,0.973,True,87.8,99.4,31.2,100.0,87.9,86.1,depot_yard,0.491,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_002640.jpg,110,110.0,False,24.487,640,360,113.6,74.62,83.99,734.63,0.058,51.16,0.0933,0.845,0.55,,0,,,,,no_text,a man standing in front of a bus,2,1,0,0,"{""bus"": 2, ""person"": 1}",0.883,True,0.95,True,0.453,False,0.777,True,0.365,False,0.485,False,0.724,True,1.0,True,1.0,True,0.993,True,0.986,True,0.998,True,0.99,True,0.971,True,84.1,98.7,41.6,100.0,94.9,85.6,depot_yard,0.454,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_002664.jpg,111,111.0,False,21.341,640,360,115.82,74.36,83.44,712.41,0.054,51.14,0.0945,0.855,0.56,,0,,,,,no_text,a man standing in front of a bus,2,1,0,0,"{""bus"": 2, ""person"": 1}",0.916,True,0.932,True,0.274,False,0.871,True,0.199,False,0.484,False,0.692,True,1.0,True,1.0,True,0.956,True,0.971,True,0.996,True,0.966,True,0.835,True,75.5,98.3,21.9,99.9,84.7,70.5,studio_launch,0.616,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_002688.jpg,112,112.0,False,28.01,640,360,115.98,73.4,82.22,690.46,0.052,51.77,0.0896,0.849,0.529,,0,,,,,no_text,a man standing in front of a bus,0,1,0,0,"{""person"": 1}",0.851,True,0.937,True,0.308,False,0.832,True,0.357,False,0.45,False,0.729,True,1.0,True,1.0,True,0.968,True,0.916,True,0.996,True,0.976,True,0.939,True,83.9,97.9,36.4,99.9,85.5,73.0,studio_launch,0.544,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_002712.jpg,113,113.0,False,36.222,640,360,113.48,72.16,88.09,960.47,0.054,53.97,0.099,0.811,0.525,,0,,,,,no_text,a man standing in front of a bus,0,1,0,0,"{""person"": 1}",0.949,True,0.936,True,0.814,True,0.944,True,0.904,True,0.585,True,0.433,False,1.0,True,1.0,True,0.98,True,0.997,True,0.996,True,0.995,True,0.993,True,94.4,99.5,49.4,99.9,97.7,93.2,depot_yard,0.65,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_002736.jpg,114,114.0,False,34.56,640,360,111.79,70.89,89.58,753.49,0.054,53.88,0.0924,0.799,0.502,,0,,,,,no_text,a man standing next to a bus in a room,0,1,0,0,"{""person"": 1}",0.776,True,0.829,True,0.291,False,0.838,True,0.399,False,0.242,False,0.399,False,1.0,True,1.0,True,0.981,True,0.991,True,0.993,True,0.969,True,0.96,True,87.3,98.8,54.8,99.6,89.7,92.0,studio_launch,0.588,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_002760.jpg,115,115.0,False,41.836,640,360,108.52,68.57,96.68,655.65,0.056,56.99,0.091,0.77,0.527,,0,,,,,no_text,a man standing next to a bus in a building,0,1,0,0,"{""person"": 1}",0.508,True,0.782,True,0.114,False,0.608,True,0.105,False,0.138,False,0.157,False,1.0,True,1.0,True,0.93,True,0.958,True,0.977,True,0.971,True,0.941,True,85.6,96.0,48.8,99.4,74.6,59.0,studio_launch,0.523,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_002784.jpg,116,116.0,False,59.78,640,360,101.8,53.26,98.64,89.97,0.003,59.72,0.0078,0.701,0.573,,0,,,,,no_text,a man is seen in the middle of a train,0,0,0,0,{},0.458,False,0.217,False,0.025,False,0.036,False,0.037,False,0.19,False,0.582,True,1.0,True,0.996,True,0.535,True,0.808,True,0.714,True,0.698,True,0.862,True,54.6,13.8,18.6,13.7,82.5,1.1,depot_yard,0.724,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_002808.jpg,117,117.0,False,28.592,640,360,103.81,69.69,114.38,487.75,0.01,68.83,0.0541,0.806,0.591,,0,,,,,no_text,a man is fixing the tire on a bus,0,1,0,0,"{""traffic light"": 1, ""person"": 1}",0.53,True,0.71,True,0.033,False,0.169,False,0.049,False,0.188,False,0.483,False,1.0,True,1.0,True,0.473,False,0.764,True,0.985,True,0.886,True,0.721,True,68.2,96.4,3.9,96.2,76.7,46.0,depot_yard,0.495,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_002832.jpg,118,118.0,False,25.29,640,360,105.8,70.69,115.49,601.75,0.02,71.65,0.0537,0.76,0.647,,0,,,,,no_text,a man is fixing the tire on a bus,0,1,1,0,"{""truck"": 1, ""person"": 1}",0.546,True,0.724,True,0.064,False,0.471,False,0.039,False,0.169,False,0.419,False,1.0,True,1.0,True,0.506,True,0.695,True,0.954,True,0.863,True,0.535,True,65.2,95.0,4.0,98.9,46.4,88.7,depot_yard,0.848,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
eka.mp4,EKA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/eka/frame_002856.jpg,119,119.0,False,51.049,640,360,103.9,71.27,118.09,691.2,0.05,75.86,0.0476,0.763,0.597,,0,,,,,no_text,a man is fixing a bus tire,0,1,1,0,"{""truck"": 1, ""person"": 1}",0.111,False,0.301,False,0.097,False,0.192,False,0.238,False,0.474,False,0.546,True,1.0,True,1.0,True,0.659,True,0.664,True,0.98,True,0.767,True,0.692,True,80.7,95.2,5.6,87.1,83.8,90.1,depot_yard,0.605,eka.mp4,EKA,24.0,9259,640,360,640x360,385.79,6.43,28.62,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_000000.jpg,0,0.0,False,0.0,640,360,199.29,71.19,44.58,960.08,-0.044,47.0,0.0826,0.779,0.619,"EB INDIA'S PREMIUM
E-BUS MANUFACTURER",37,0.0,1.0,0.0,0.0,neutral,a bus is parked in front of a building,1,13,1,0,"{""person"": 13, ""bus"": 1, ""truck"": 1}",0.764,True,0.292,False,0.091,False,0.732,True,0.989,True,0.01,False,0.882,True,1.0,True,1.0,True,0.998,True,1.0,True,0.978,True,0.981,True,0.994,True,99.4,30.3,95.3,83.7,95.4,96.4,depot_yard,0.981,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_000024.jpg,1,1.0,False,15.469,640,360,198.32,71.36,45.42,727.27,-0.045,46.84,0.082,0.772,0.606,"“gee INDIA'S PREMIUM
PA ous MANUFACTURER",40,0.0,1.0,0.0,0.0,neutral,a blue bus is parked on the side of a road,1,16,0,0,"{""person"": 16, ""bus"": 1}",0.902,True,0.547,True,0.1,False,0.839,True,0.971,True,0.038,False,0.875,True,1.0,True,1.0,True,0.998,True,1.0,True,0.994,True,0.986,True,0.996,True,98.9,50.7,92.7,89.7,93.5,99.0,depot_yard,0.972,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_000048.jpg,2,2.0,False,32.429,640,360,197.93,71.95,45.86,653.24,-0.046,47.49,0.0817,0.784,0.645,"Ti: By _INDIA'S PREMIUM =
A E-BUS MANUFACTURER",46,0.0,1.0,0.0,0.0,neutral,a blue bus is parked on the side of a road,1,16,0,0,"{""person"": 16, ""bus"": 1}",0.822,True,0.209,False,0.2,False,0.956,True,0.996,True,0.061,False,0.889,True,1.0,True,0.999,True,0.999,True,1.0,True,0.991,True,0.984,True,0.979,True,99.2,56.9,88.8,76.9,90.2,97.5,studio_launch,0.373,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_000072.jpg,3,3.0,False,20.773,640,360,195.82,72.45,47.47,743.33,-0.046,49.2,0.084,0.78,0.633,"INDIA'S PREMIUM
E-BUS MANUFACTURER",34,0.0,1.0,0.0,0.0,neutral,a blue bus parked on a blue platform,1,12,0,0,"{""person"": 12, ""bus"": 1}",0.928,True,0.134,False,0.191,False,0.944,True,0.913,True,0.059,False,0.846,True,1.0,True,1.0,True,0.998,True,1.0,True,0.997,True,0.989,True,0.981,True,98.1,48.7,76.5,85.0,93.6,98.7,depot_yard,0.766,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_000096.jpg,4,4.0,False,20.324,640,360,196.82,71.68,47.94,539.69,-0.046,50.12,0.075,0.787,0.654,"‘1 S INDIA'S PREMIUM
: E-BUS MANUFACTURER",41,0.0,1.0,0.0,0.0,neutral,a blue bus parked on a blue carpet,1,12,0,0,"{""person"": 12, ""bus"": 1}",0.95,True,0.331,False,0.218,False,0.973,True,0.967,True,0.085,False,0.8,True,1.0,True,1.0,True,0.996,True,1.0,True,0.994,True,0.998,True,0.961,True,97.7,59.1,56.5,96.8,62.5,97.7,depot_yard,0.741,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_000120.jpg,5,5.0,False,72.557,640,360,163.86,75.36,80.41,447.48,-0.098,66.38,0.0699,0.778,0.519,,0,,,,,no_text,a bus is parked in a parking lot,1,8,0,0,"{""person"": 8, ""bus"": 1}",0.746,True,0.316,False,0.03,False,0.248,False,0.151,False,0.196,False,0.553,True,1.0,True,1.0,True,0.858,True,0.997,True,0.986,True,0.984,True,0.984,True,91.4,26.3,52.9,91.9,85.4,67.8,depot_yard,0.695,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_000144.jpg,6,6.0,False,36.092,640,360,161.93,75.29,83.16,829.02,-0.103,69.74,0.0867,0.836,0.526,,0,,,,,no_text,a bus is parked in front of a building,1,5,2,1,"{""person"": 5, ""truck"": 2, ""car"": 1, ""bus"": 1}",0.516,True,0.193,False,0.115,False,0.291,False,0.917,True,0.297,False,0.402,False,1.0,True,1.0,True,0.989,True,1.0,True,0.99,True,0.99,True,1.0,True,97.2,12.1,59.0,84.2,83.1,84.4,depot_yard,0.94,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_000168.jpg,7,7.0,False,15.511,640,360,161.94,74.97,83.21,665.28,-0.104,69.83,0.0825,0.838,0.531,,0,,,,,no_text,a man getting on a bus at a bus station,1,1,1,1,"{""truck"": 1, ""person"": 1, ""car"": 1, ""bus"": 1}",0.756,True,0.259,False,0.083,False,0.288,False,0.852,True,0.287,False,0.535,True,1.0,True,1.0,True,0.989,True,1.0,True,0.995,True,0.993,True,1.0,True,97.2,32.3,61.0,89.5,87.3,89.2,depot_yard,0.811,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_000192.jpg,8,8.0,False,53.163,640,360,182.36,62.19,84.9,462.33,-0.121,89.31,0.0719,0.861,0.571,,0,,,,,no_text,a blue bus parked in front of a building,2,0,0,0,"{""traffic light"": 1, ""bus"": 2}",0.964,True,0.822,True,0.089,False,0.441,False,0.511,True,0.607,True,0.773,True,1.0,True,1.0,True,0.823,True,0.997,True,0.984,True,0.975,True,0.813,True,72.7,13.3,33.5,90.8,62.2,55.1,depot_yard,0.983,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_000216.jpg,9,9.0,False,32.707,640,360,177.68,61.59,90.42,595.37,-0.128,92.25,0.0803,0.938,0.591,,0,,,,,no_text,a blue bus parked in a parking,2,0,0,1,"{""car"": 1, ""bus"": 2}",0.937,True,0.455,False,0.066,False,0.425,False,0.079,False,0.689,True,0.705,True,1.0,True,1.0,True,0.575,True,0.994,True,0.995,True,0.967,True,0.734,True,41.0,55.8,5.5,98.7,65.2,60.3,depot_yard,0.982,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_000240.jpg,10,10.0,False,67.404,640,360,124.12,44.81,141.48,342.13,-0.237,71.28,0.0797,0.888,0.429,,0,,,,,no_text,a blue bus is parked in a parking,1,0,0,0,"{""traffic light"": 2, ""bus"": 1}",0.998,True,0.891,True,0.64,True,0.995,True,0.133,False,0.891,True,0.897,True,1.0,True,1.0,True,0.967,True,0.995,True,0.996,True,0.986,True,0.973,True,77.7,36.7,19.6,91.0,61.8,63.2,depot_yard,0.936,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_000264.jpg,11,11.0,False,76.813,640,360,170.89,79.13,64.17,772.99,-0.068,58.19,0.0907,0.898,0.683,,0,,,,,no_text,a blue truck parked in a parking lot,1,8,0,0,"{""person"": 8, ""bus"": 1}",0.931,True,0.725,True,0.161,False,0.919,True,0.996,True,0.178,False,0.799,True,1.0,True,1.0,True,0.993,True,1.0,True,0.997,True,0.992,True,0.996,True,96.9,7.1,46.0,82.8,67.1,95.9,depot_yard,0.89,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_000288.jpg,12,12.0,False,53.148,640,360,156.87,80.91,81.58,530.83,-0.097,70.05,0.0829,0.967,0.652,,0,,,,,no_text,a blue bus parked on a blue platform,1,3,0,0,"{""person"": 3, ""bus"": 1}",0.885,True,0.455,False,0.085,False,0.785,True,0.982,True,0.306,False,0.774,True,1.0,True,1.0,True,0.983,True,1.0,True,0.987,True,0.998,True,0.992,True,96.2,7.9,23.6,80.0,49.7,94.4,depot_yard,0.673,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_000312.jpg,13,13.0,False,55.462,640,360,143.09,82.06,100.05,621.82,-0.137,86.43,0.077,0.863,0.651,,0,,,,,no_text,a man standing next to a large truck,2,1,0,0,"{""person"": 1, ""bus"": 2}",0.915,True,0.287,False,0.058,False,0.798,True,0.962,True,0.599,True,0.432,False,1.0,True,1.0,True,0.92,True,0.997,True,0.992,True,0.991,True,0.904,True,82.1,2.0,13.6,38.6,49.1,90.1,depot_yard,0.68,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_000336.jpg,14,14.0,False,54.028,640,360,125.25,77.7,107.72,607.09,-0.156,79.45,0.0798,0.842,0.555,,0,,,,,no_text,a man standing next to a blue bus,1,5,0,0,"{""person"": 5, ""bus"": 1}",0.998,True,0.98,True,0.808,True,0.999,True,0.977,True,0.906,True,0.991,True,0.946,True,0.999,True,0.983,True,0.999,True,0.994,True,0.986,True,0.89,True,92.2,98.9,32.0,99.5,38.0,74.9,govt_ceremony,0.335,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_000360.jpg,15,15.0,False,73.358,640,360,133.2,42.62,64.32,211.06,-0.086,58.2,0.0422,0.879,0.666,"it

   

zi Oléctra

ee eee
aE ae

. io ae",42,0.0,1.0,0.0,0.0,neutral,a blue car with a white and black logo,0,0,0,0,{},0.922,True,0.968,True,0.921,True,0.974,True,0.263,False,0.867,True,0.966,True,0.579,True,0.966,True,0.943,True,0.916,True,0.969,True,0.973,True,0.422,False,88.8,89.9,46.9,92.8,73.0,69.2,studio_launch,0.781,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_000384.jpg,16,16.0,True,79.399,640,360,201.23,58.76,19.32,629.81,0.01,19.53,0.0825,0.856,0.532,"wis
| b= ! ae
“pe: 4",20,0.0,1.0,0.0,0.0,neutral,a bus with many plastic bags on the seats,0,0,0,0,{},0.012,False,0.981,True,0.031,False,0.6,True,0.898,True,0.004,False,0.067,False,1.0,True,0.999,True,0.929,True,1.0,True,0.912,True,0.814,True,0.992,True,97.9,65.1,95.0,92.1,86.8,96.5,depot_yard,0.721,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_000408.jpg,17,17.0,False,44.716,640,360,202.36,60.92,19.24,403.06,0.013,19.31,0.0665,0.867,0.627,"a= ua i

it ‘pe
| hee
i. I i ma i

peel",39,0.0,1.0,0.0,0.0,neutral,a bus with many seats and a lot of plastic bags,0,0,0,0,{},0.012,False,0.963,True,0.012,False,0.289,False,0.104,False,0.002,False,0.051,False,1.0,True,0.999,True,0.773,True,1.0,True,0.847,True,0.912,True,0.968,True,97.4,87.4,95.3,97.5,76.6,95.7,depot_yard,0.492,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_000432.jpg,18,18.0,False,28.569,640,360,202.58,61.78,19.47,393.63,0.013,19.28,0.0672,0.851,0.626,"hi Sul

) a ca |

uy b Ft ea).",30,0.0,1.0,0.0,0.0,neutral,a bus with many seats and a television screen,0,0,0,0,{},0.088,False,0.993,True,0.006,False,0.205,False,0.023,False,0.003,False,0.065,False,1.0,True,1.0,True,0.624,True,1.0,True,0.904,True,0.94,True,0.837,True,95.0,61.5,92.5,96.4,77.4,82.2,depot_yard,0.641,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_000456.jpg,19,19.0,False,32.505,640,360,203.53,60.33,19.48,402.65,0.014,19.66,0.0656,0.861,0.616,"a ane

f ig mi james m= |
16% i yall”

lig

A Ir Wy ea }",56,0.0,1.0,0.0,0.0,neutral,a bus with many seats and a lot of bags,0,0,0,0,{},0.097,False,0.993,True,0.007,False,0.32,False,0.058,False,0.001,False,0.101,False,1.0,True,1.0,True,0.679,True,1.0,True,0.869,True,0.938,True,0.897,True,95.8,84.0,95.2,98.6,77.2,90.5,depot_yard,0.495,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
